Name,Alias,Nationality,Designation,Sanction Type,Source
PAK MUN IL,Pak Mun-il,Democratic People's Republic of Korea,Former overseas representative of Korea Daesong Bank,DPRK,UN
RI CHUN HWAN,Ri Ch'un-hwan,Democratic People's Republic of Korea,Ri Chun Hwan is an overseas Foreign Trade Bank representative,DPRK,UN
RI CHUN SONG,Ri Ch'un-so'ng,Democratic People's Republic of Korea,Ri Chun Song is an overseas Foreign Trade Bank representative,DPRK,UN
RI SONG HYOK,Li Cheng He,Democratic People's Republic of Korea,"Ri Song Hyok is an overseas representative for Koryo Bank and Koryo Credit
                Development Bank",DPRK,UN
MUHINDO AKILI MUNDOS,Charles Muhindo Akili Mundos,Democratic Republic of the Congo,"DRC Armed Forces (FARDC) General, Commander of the 31st Brigade",DRC,UN
GUIDON SHIMIRAY MWISSA,,Unknown,individual,DRC,UN
LUCIEN NZAMBAMWITA,André Kalume,Rwanda,individual,DRC,UN
GÉDÉON KYUNGU MUTANGA WA BAFUNKWA,,Unknown,Katangan rebel leader,DRC,UN
TSANG YUNG YUAN,Neil Tsang,Unknown,individual,DPRK,UN
Ahmad Iman Ali,Sheikh Ahmed Iman Ali,Kenya,individual,Somalia,UN
Abdifatah Abubakar Abdi,Musa Muhajir,Somalia,individual,Somalia,UN
Ermias Alem,"Ermias Ghermay, Guro",Eritrea,Leader of a transnational trafficking network,Libya,UN
Fitiwi Abdelrazak,Abdurezak,Eritrea,Leader of a transnational trafficking network,Libya,UN
Ahmad Oumar Imhamad,Al-Dabachi,Libya,"Commander of the Anas al-Dabbashi militia, Leader of a transnational trafficking network",Libya,UN
Mus’ab Mustafa Abu al Qassim,Mus’ab Abu Qarin,Libya,Leader of a transnational trafficking network,Libya,UN
MALEK REUBEN RIAK,Malek Ruben,South Sudan,Deputy Chief of General Staff for Logistics,SouthSudan,UN
PAUL MALONG AWAN,Paul Malong Awan Anei,South Sudan,Former Chief of Staff of the Sudan People’s Liberation Army (SPLA),SouthSudan,UN
Ibrahim Saeed Salim,Ibrahim Saeed Salem Awad Aissa Hamed Dawoud Al Jadhran,Libya,Leader of armed militias,Libya,UN
ADNAN ABOU WALID AL-SAHRAOUI,Lahbib Idrissi ould Sidi Abdi ould Said ould El Bachir,Unknown,individual,Al-Qaida,UN
TAHA IBRAHIM ABDALLAH BAKR,Hajji Abdelnasser,Iraq,individual,Al-Qaida,UN
Salah Badi,,Unknown,"Senior commander of the armed anti-GNA Al-Somood front, also known as Fakhr or ‘Pride of Libya’, and the Misratan Al Marsa Central Shield brigade",Libya,UN
MOHAMMED MASOOD AZHAR,Masud Azhar,Pakistan,individual,Al-Qaida,UN
ALI MAYCHOU,Abderahmane al Maghrebi,Morocco,individual,Al-Qaida,UN
BAH AG MOUSSA,Ag Mossa,Mali,individual,Al-Qaida,UN
AMADOU KOUFA,Amadou Barry,Unknown,individual,Al-Qaida,UN
JAMAL HUSSEIN HASSAN,Jamal Husayn Zayniyah,Syrian Arab Republic,individual,Al-Qaida,UN
SEKA BALUKU,Mzee Kajaju,Uganda,"Overall leader of the Allied Democratic Forces (ADF)
                (CDe.001).",DRC,UN
MARTIN KOUMTAMADJI,Abdoulaye Miskine,Chad,"President and commander-in-chief of the Front Démocratique du Peuple
                Centrafricain (FDPC)",CAR,UN
Amir Muhammad Sa’id Abdal-Rahman,Abu Ibrahim al-Hashimi al-Qurashi,Iraq,individual,Al-Qaida,UN
BI SIDI SOULEMAN,Sidiki,Central African Republic,"President and self-proclaimed “general” of the Retour, Réclamation et
                Réhabilitation (3R)",CAR,UN
ABUKAR ALI ADAN,Abukar Ali Aden,Unknown,Deputy leader of Al-Shabaab,Somalia,UN
MAALIM AYMAN,Ma’alim Ayman,Unknown,"Founder and leader of Jaysh Ayman, an al-Shabaab unit conducting attacks
                and operations in Kenya and Somalia",Somalia,UN
MAHAD KARATE,Mahad Mohamed Ali Karate,Unknown,individual,Somalia,UN
SULTAN SALEH AIDA AIDA,Abu Saqar Zabin,Yemen,"Director, or General Manager, of the Criminal Investigation Department
                (CID), Sana’a based ministry of interior, in Sana’a, Yemen",Yemen,UN
MOHAMMAD ALI AL HABBO,Mohamad Abdulkarim,Syrian Arab Republic,individual,Al-Qaida,UN
EMRAAN ALI,Abu Jihad TNT,Trinidad and Tobago,individual,Al-Qaida,UN
ASHRAF AL-QIZANI,Ashraf al-Gizani,Tunisia,individual,Al-Qaida,UN
SALEH MESFER SALEH,Saleh Mosfer Saleh al Shaer,Yemen,"Major General, ‘Judicial Custodian’ of properties and funds owned by
                Houthis’ opponents",Yemen,UN
MUHAMMAD ABD AL-KARIM AL-GHAMARI,Mohammad Al-Ghamari,Yemen,"Major General, Houthi Chief of General Staff",Yemen,UN
YUSUF AL-MADANI,,Yemen,Commander of the Houthi’s Fifth Military Region,Yemen,UN
ALI DARASSA,Ali Darassa Mahamat,Central African Republic,Founder and leader of the Unité pour la Paix en Centrafrique (UPC),CAR,UN
ALI MOHAMED RAGE,Ali Mohammed Rage,Somalia,Spokesperson of Al-Shabaab,Somalia,UN
AHMAD AL-HAMZI,Ahmad 'Ali al-Hamzi,Yemen,"Major General, Commander of the Houthi Air Force and Air Defense
                Forces",Yemen,UN
MANSUR AL-SA’ADI,Mansoor Ahmed Al Saadi,Yemen,"Major General, Houthi Commander of Yemen's Naval and Coastal Defense
                Forces",Yemen,UN
MOTLAQ AMER AL-MARRANI,Mutlaq Ali Aamer Al Marrani,Yemen,"(Former) Deputy Head of the Houthi National Security Bureau (NSB)
                (intelligence agency)",Yemen,UN
ABDUL REHMAN MAKKI,Abdur Rehman Makki,Pakistan,individual,Al-Qaida,UN
MAULAWI RAJAB,Maulawi Rajab Salahudin,Afghanistan,individual,Al-Qaida,UN
SULTAN AZIZ AZAM,,Unknown,individual,Al-Qaida,UN
ABDULLAHI OSMAN MOHAMED,Cabdullahi Cusman Maxamed Caddow,Somalia,individual,Somalia,UN
PAK YONG SIK,Pak Yo’ng-sik,Democratic People's Republic of Korea,Former Member of the Workers’ Party of Korea Central Military             Commission,DPRK,UN
HAN JANG SU,Chang-Su Han,Democratic People's Republic of Korea,Former Representative of the Foreign Trade Bank,DPRK,UN
RI U’N SO’NG,Ri Eun Song,Democratic People's Republic of Korea,"Former overseas Korea Unification Development Bank
                representative",DPRK,UN
KIM TONG CHOL,Kim Tong-ch'o'l,Democratic People's Republic of Korea,Former overseas Foreign Trade Bank Deputy representative,DPRK,UN
CHU HYO’K,Ju Hyok,Democratic People's Republic of Korea,Former overseas Foreign Trade Bank Deputy representative,DPRK,UN
CHOE CHUN-SIK,Choe Chun Sik,Democratic People's Republic of Korea,Former Director of the Second Academy of Natural Sciences (SANS),DPRK,UN
KANG RYONG,,Democratic People's Republic of Korea,Former Korea Mining Development Trading Corporation (KOMID) Representative in Syria,DPRK,UN
RI MAN GON,,Democratic People's Republic of Korea,Former Minister of the Munitions Industry Department,DPRK,UN
KIM SOK CHOL,,Democratic People's Republic of Korea,Former DPRK Ambassador to Burma,DPRK,UN
JO YONG-WON,Cho Yongwon,Democratic People's Republic of Korea,Secretary and Chief of Organization and Guidance Department of the Worker’s Party of Korea,DPRK,UN
PAK TO CHUN,Pak Do Chun,Democratic People's Republic of Korea,individual,DPRK,UN
RI JAE IL,RI Chae-Il,Democratic People's Republic of Korea,"Vice Director of the Workers’ Party of Korea Propaganda and Agitation
Department, which controls all DPRK’s media and is used by the government to control
the public",DPRK,UN
RI YONG MU,Ri Yong-Mu,Democratic People's Republic of Korea,"Ri Yong Mu is a Vice Chairman of the State Affairs Commission, which
directs and guides all DPRK’s military, defence, and security-related affairs,
including acquisition and procurement",DPRK,UN
BERNARD MAHESHE BYAMUNGU,TIGER ONE,Democratic Republic of the Congo,Brigadier General,DRC,UN
PROTOGÈNE RUVUGAYIMIKORE,RUHINDA,Unknown,Commander of the FDLR special unit “Commando de recherche et d'action en profondeur” (CRAP) (now called Maccabe),DRC,UN
AISHA MUAMMAR MUHAMMED ABU MINYAR,Aisha Muhammed Abdul Salam,Unknown,individual,Libya,UN
JIMMY CHERIZIER,BARBEQUE,Haiti,Former Police Officer,Haiti,UN
MOHAMED AMIN MOSTAFA,,Iraq,individual,Al-Qaida,UN
SAID JAN ‘ABD AL-SALAM,Sa'id Jan 'Abd-al-Salam,Afghanistan,individual,Al-Qaida,UN
IYAD AG GHALI,Sidi Mohamed Arhali,Mali,individual,Al-Qaida,UN
ABU MOHAMMED AL-JAWLANI,ABU MOHAMED AL-JAWLANI,Syrian Arab Republic,individual,Al-Qaida,UN
SAADI QADHAFI,,Unknown,Commander Special Forces,Libya,UN
Mohammed Al Amin Al-Arabi,Kashlaf,Libya,"Commander of the Shuhada al-Nasr brigade, Head of the Petrol Refinery Guard of Zawiya’s refinery",Libya,UN
Osama Al Kuni Ibrahim,Osama Milad,Libya,individual,Libya,UN
APOLLINAIRE HAKIZIMANA,AMIKWE LEPIC,Rwanda,Lieutenant General,DRC,UN
AHMAD MAHMOOD HASSAN,AHMED MAHAMUD HASSAN ALIYANI,United Republic of Tanzania,Lieutenant general,DRC,UN
MICHEL RUKUNDA,MAKANIKA,Democratic Republic of the Congo,Commander and military leader of the armed group Twirwaneho,DRC,UN
MOHAMED ALI NKALUBO,MEDDIE NKALUBO,Uganda,"Allied Democratic Forces (ADF) senior leader for operations/organization/support, and also communication and propaganda",DRC,UN
WILLIAM AMURI YAKUTUMBA,YAKUTUMBA,Democratic Republic of the Congo,Secretary General and leader for the Coalition nationale du people pour la souveraineté du Congo (CNPSC) (until February 2023),DRC,UN
WILLY NGOMA,,Democratic Republic of the Congo,Major,DRC,UN
Abd Al-Rahman SALIM,Rahman Salim Milad,Libya,Commander of the Coast Guard in Zawiya,Libya,UN
SAYYID MOHAMMED QADHAF AL-DAM,Sayed M. Gaddef Eddam,Unknown,individual,Libya,UN
JOHNSON ANDRE,IZO,Haiti,Leader of 5 Segond gang,Haiti,UN
RENEL DESTINA,TI LAPLI,Haiti,Main leader of Grand Ravine gang,Haiti,UN
WILSON JOSEPH,LANMO SAN JOU,Haiti,Leader of 400 Mawozo gang,Haiti,UN
VITELHOMME INNOCENT,,Haiti,Leader of Kraze Barye gang,Haiti,UN
SAFIA FARKASH AL-BARASSI,"Safia Farkash Mohammed Al-Hadad, born 1 Jan. 1953 (Oman passport no.03825239, date of issue 4 May 2014, expiry 3 May 2024.)",Unknown,individual,Libya,UN
HAFIZ ABDUL SALAM BHUTTAVI,Hafiz Abdul Salam Bhattvi,Pakistan,individual,Al-Qaida,UN
MOHAMMAD HAMDI MOHAMMAD,"Al-Hamati, Muhammad",Yemen,individual,Al-Qaida,UN
AHMED KHALFAN GHAILANI,"Ahmad, Abu Bakr",United Republic of Tanzania,individual,Al-Qaida,UN
HASSAN DAHIR AWEYS,"Ali, Sheikh Hassan Dahir Aweys",Somalia,individual,Al-Qaida,UN
KHALID ABD AL-RAHMAN HAMD,Khaled Al-Fauwaz,Saudi Arabia,individual,Al-Qaida,UN
MOHAMED BEN BELGACEM BEN ABDALLAH,Mohamed Ben Belkacem Aouadi,Tunisia,individual,Al-Qaida,UN
MOHAMED LAKHAL,Lased Ben Heni,Tunisia,individual,Al-Qaida,UN
SAMI BEN KHAMIS BEN SALEH,Omar El Mouhajer,Tunisia,individual,Al-Qaida,UN
MOSTAFA KAMEL MOSTAFA,Mustafa Kamel Mustafa,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
ADEL BEN AL-AZHAR BEN YOUSSEF,Zakariya,Tunisia,individual,Al-Qaida,UN
MEHDI BEN MOHAMED BEN MOHAMED,Salmane,Tunisia,individual,Al-Qaida,UN
TAREK BEN HABIB BEN AL-TOUMI,Abu Ismail,Tunisia,individual,Al-Qaida,UN
ISAM ALI MOHAMED,Mansour Thaer,Jordan,individual,Al-Qaida,UN
MOHAMAD IQBAL ABDURRAHMAN,"Rahman, Mohamad Iqbal",Indonesia,individual,Al-Qaida,UN
MEHREZ BEN MAHMOUD BEN SASSI,Fabio Fusco,Tunisia,individual,Al-Qaida,UN
MOUSSA BEN OMAR BEN ALI,Dah Dah,Tunisia,individual,Al-Qaida,UN
AGUS DWIKARNA,,Indonesia,individual,Al-Qaida,UN
ABDUL HAKIM MURAD,"Murad, Abdul Hakim Hasim",Pakistan,individual,Al-Qaida,UN
IMED BEN MEKKI ZARKAOUI,Dour Nadre,Tunisia,individual,Al-Qaida,UN
MOHAMMAD HASSAN AKHUND,,Afghanistan,"First Deputy, Council of Ministers under the Taliban regime",Taliban,UN
LEOPOLD MUJYAMBERE,Musenyeri,Rwanda,FDLR-FOCA Chief of Staff,DRC,UN
JAMIL MUKULU,Professor Musharaf,Uganda,Head of the Allied Democratic Forces (ADF),DRC,UN
STRATON MUSONI,IO Musoni,Rwanda,Former FDLR Vice President,DRC,UN
PACIFIQUE NTAWUNGUKA,Colonel Omega,Rwanda,FDLR-FOCA “SONOKI” Sector Commander,DRC,UN
KAMAL BEN MAOELDI BEN HASSAN,Hamroui Kamel ben Mouldi,Tunisia,individual,Al-Qaida,UN
HAMADI BEN ABDUL AZIZ BEN ALI,Gamel Mohamed,Tunisia,individual,Al-Qaida,UN
NOUREDDINE BEN ALI BEN BELKASSEM,Drissi Noureddine,Tunisia,individual,Al-Qaida,UN
SAIFI AMMARI,EL PARA (COMBAT NAME),Algeria,individual,Al-Qaida,UN
KAMEL DJERMANE,Bilal,Algeria,individual,Al-Qaida,UN
STANISLAS NZEYIMANA,Deogratias Bigaruka Izabayo,Rwanda,Former FDLR-FOCA Deputy Commander,DRC,UN
HABIB BEN AHMED,Al-Habib ben Ahmad ben al-Tayib al-Lubiri,Tunisia,individual,Al-Qaida,UN
JEAN-MARIE LUGERERO RUNIGA,Jean-Marie Rugerero,Unknown,"M23, President",DRC,UN
ABDELKADER LAAGOUB,Rachid,Morocco,individual,Al-Qaida,UN
HANI AL-SAYYID AL-SEBAI,Hani Yousef Al-Sebai,Egypt,individual,Al-Qaida,UN
ANGELO RAMIREZ TRINIDAD,Abdul Khalil,Philippines,individual,Al-Qaida,UN
DINNO AMOR ROSALEJOS PAREJA,Johnny Pareja,Philippines,individual,Al-Qaida,UN
FELICIANO SEMBORIO DELOS REYES JR.,Abubakar Abdillah,Philippines,individual,Al-Qaida,UN
FRANÇOIS YANGOUVONDA BOZIZÉ,Bozize Yangouvonda,Central African Republic,individual,CAR,UN
PIO ABOGNE DE VERA,Ismael De Vera,Philippines,individual,Al-Qaida,UN
REDENDO CAIN DELLOSA,Dodong,Philippines,individual,Al-Qaida,UN
"RUBEN PESTANO LAVILLA, JR",Reuben Lavilla,Philippines,individual,Al-Qaida,UN
RICARDO PEREZ AYERAS,Abdul Kareem Ayeras,Philippines,individual,Al-Qaida,UN
SALAH EDDINE GASMI,Abou Mohamed Salah,Algeria,individual,Al-Qaida,UN
ADEM YILMAZ,Talha,Türkiye,individual,Al-Qaida,UN
HAFIZ MUHAMMAD SAEED,Hafiz Mohammad Sahib,Pakistan,individual,Al-Qaida,UN
MOHAMED BELKALEM,Abdelali Abou Dher (عبد العالي ابو ذر),Algeria,individual,Al-Qaida,UN
TAYEB NAIL,Djaafar Abou Mohamed (جعفر ابو محمد),Algeria,individual,Al-Qaida,UN
NOURREDINE ADAM,Nureldine Adam,Central African Republic,General,CAR,UN
ABD AL-RAHMAN OULD MUHAMMAD AL-HUSAYN OULD MUHAMMAD SALIM,Abdarrahmane ould Mohamed el Houcein ould Mohamed Salem,Mauritania,individual,Al-Qaida,UN
ABUBAKAR MOHAMMED SHEKAU,Abubakar Shekau,Nigeria,individual,Al-Qaida,UN
SAID ARIF,Said Mohamed Arif,Algeria,individual,Al-Qaida,UN
ABDELRAHMAN MOUHAMAD ZAFIR AL DABIDI,Abd Al-Rahman Muhammad Zafir Al-Dubaysi Al-Juhni,Saudi Arabia,individual,Al-Qaida,UN
AHMED ABDULLAH SALEH AL-KHAZMARI,ABU MARYAM AL-ZAHRANI,Saudi Arabia,individual,Al-Qaida,UN
AZZAM ABDULLAH ZUREIK,Mansur al-Harbi,Saudi Arabia,individual,Al-Qaida,UN
HAROUN GAYE,Haroun Geye,Unknown,"Rapporteur of the political coordination of the Front Populaire pour la
Renaissance de Centrafrique (FPRC)",CAR,UN
ANDERS CAMEROON OSTENSVIG,Muslim Abu Abdurrahman,Norway,individual,Al-Qaida,UN
IBRAHIM SULEIMAN HAMAD,Barahim Suliman H. al Hblian,Saudi Arabia,individual,Al-Qaida,UN
‘ABD AL-RAHMAN MUHAMMAD MUSTAFA,‘Abd al-Rahman Muhammad Mustafa Shaykhlari,Iraq,individual,Al-Qaida,UN
OUMAR DIABY,Omsen,Senegal,individual,Al-Qaida,UN
MAULANA FAZLULLAH,Mullah Fazlullah,Unknown,individual,Al-Qaida,UN
MU’TASSIM YAHYA ‘ALI,Rayhanah,Yemen,individual,Al-Qaida,UN
TARAD MOHAMMAD Alnori Alfares,Tarad Aljarba,Saudi Arabia,individual,Al-Qaida,UN
ALI MUSA AL-SHAWAKH,'Ali Musa al-Shawagh,Syrian Arab Republic,individual,Al-Qaida,UN
GHALIB ABDULLAH AL-ZAIDI,Ghalib Abdallah al-Zaydi,Yemen,individual,Al-Qaida,UN
UMAR MAHMUD IRHAYYIM,Umar Mahmud Rahim al-Kubaysi,Iraq,individual,Al-Qaida,UN
MYRNA AJIJUL MABANZA,Myrna Adijul Mabanza,Philippines,individual,Al-Qaida,UN
ABDULPATTA ESCALON ABUBAKAR,Abdulpatta Abubakar Escalon,Philippines,individual,Al-Qaida,UN
MOHAMMED YUSIP KARIM,Abu Walid al Indunisi,Indonesia,individual,Al-Qaida,UN
MOHAMAD RAFI BIN UDIN,Mohd Radi Bin Udin,Malaysia,individual,Al-Qaida,UN
MUHAMMED REZA LAHAMAN,Abdul Rahman,Philippines,individual,Al-Qaida,UN
ANJEM CHOUDARY,Abu Luqman,United Kingdom of Great Britain and Northern Ireland,individual,Al-Qaida,UN
NOOR WALI MEHSUD,Abu Mansoor Asim,Pakistan,individual,Al-Qaida,UN
SALIM AHMAD SALIM,,Yemen,individual,Al-Qaida,UN
OMAR MAHMOUD UTHMAN,Al-Samman Uthman,Jordan,individual,Al-Qaida,UN
ABDUL RAHMAN YASIN,"Taha, Abdul Rahman S.",United States of America,individual,Al-Qaida,UN
SANAULLAH GHAFARI,Dr. Shahab al Muhajir,Afghanistan,individual,Al-Qaida,UN
ABDIKADIR MOHAMED ABDIKADIR,ABDUKADIR,Somalia,Designation: Senior Al-Shabaab leader,Somalia,UN
MOHAMED MOHAMUD MIRE,MOHAMED MIRE,Somalia,Previously in charge of Zakat; member of Shura of Al-Shabaab,Somalia,UN
MOHAMED OMAR MOHAMED,MA’D UMUROW,Unknown,Leader (Wali) of the Al-Shabaab group in Diinsor,Somalia,UN
ABDEL RAHMAN JUMA,,Sudan,Rapid Support Forces (RSF) Major General and West Darfur Commander,Sudan,UN
OSMAN MOHAMED HAMID,,Sudan,Rapid Support Forces (RSF) Major General and Head of RSF Operations,Sudan,UN
RI PYONG CHUL,Ri Pyo’ng-ch’o’l,Democratic People's Republic of Korea,Vice Chairman of the Workers’ Party of Korea (WPK) Central Military Commission,DPRK,UN
PROPHANE VICTOR,,Haiti,"Former member of the Haitian Parliament, involved in weapons trafficking and using violence to secure political gain.",Haiti,UN
LUCKSON ELAN,,Haiti,Leader of Gran Grif gang.,Haiti,UN
MUTHANNA HARITH SALMAN,Dr. Muthanna Al Dari,Iraq,individual,Al-Qaida,UN
MAYSAR ALI MUSA ABDALLAH,Muyassir al-Jiburi,Iraq,individual,Al-Qaida,UN
SALIM MUSTAFA MUHAMMAD,Salim Mustafa Muhammad Mansur Al-Ifri,Iraq,individual,Al-Qaida,UN
AIMAN MUHAMMED RABI,Ayman Al-Zawahari,Egypt,individual,Al-Qaida,UN
MUHSIN FADHIL AYED,Muhsin Fadhil ‘Ayyid al Fadhli,Kuwait,individual,Al-Qaida,UN
ABD ALLAH MOHAMED RAGAB,Abu Al-Khayr,Egypt,individual,Al-Qaida,UN
ZAKI EZAT ZAKI,Rif'at Salim,Egypt,individual,Al-Qaida,UN
ABDUL HAQ,Maimaitiming Maimaiti,China,individual,Al-Qaida,UN
QASIM MOHAMED MAHDI,Qasim Al-Rimi,Yemen,individual,Al-Qaida,UN
IBRAHIM AWWAD IBRAHIM,Dr. Ibrahim ‘Awwad Ibrahim ’Ali al-Badri al-Samarrai’,Iraq,individual,Al-Qaida,UN
MUSTAFA HAJJI MUHAMMAD,حسن غول (Hassan Ghul; Hassan Gul; Hasan Gul),Pakistan,individual,Al-Qaida,UN
ABDUL MOHSEN ABDALLAH IBRAHIM,Abdul Mohsen Abdullah Ibrahim Al-Sharikh,Saudi Arabia,individual,Al-Qaida,UN
ABOU MOHAMED AL ADNANI,Yaser Khalaf Nazzal Alrawi,Iraq,individual,Al-Qaida,UN
SOFIANE BEN GOUMO,ABOU FARAI AL LIBI,Libya,individual,Al-Qaida,UN
HAMZA USAMA MUHAMMAD,,Unknown,individual,Al-Qaida,UN
AFGHAN SUPPORT COMMITTEE (ASC),Lajnat ul Masa Eidatul Afghania,Unknown,entity,Al-Qaida,UN
AL-AKHTAR TRUST INTERNATIONAL,Al Akhtar Trust,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION,Al Haramain Al Masjed Al Aqsa,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN: ETHIOPIA BRANCH,,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN FOUNDATION (UNION OF THE COMOROS),,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN: THE NETHERLANDS BRANCH,Stichting Al Haramain Humanitarian Aid,Unknown,entity,Al-Qaida,UN
EGYPTIAN ISLAMIC JIHAD,Egyptian Al-Jihad,Unknown,entity,Al-Qaida,UN
ARMED ISLAMIC GROUP,Al Jamm’ah Al-Islamiah Al- Musallah,Unknown,entity,Al-Qaida,UN
HARAKAT UL-MUJAHIDIN / HUM,Al-Faran,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN: ALBANIA BRANCH,,Unknown,entity,Al-Qaida,UN
AL-HARAMAYN FOUNDATION (KENYA),,Unknown,entity,Al-Qaida,UN
AL-HARAMAYN FOUNDATION (TANZANIA),,Unknown,entity,Al-Qaida,UN
EASTERN TURKISTAN ISLAMIC MOVEMENT (ETIM),The Eastern Turkistan Islamic Party,Unknown,entity,Al-Qaida,UN
ABU SAYYAF GROUP,Al Harakat Al Islamiyya,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN: AFGHANISTAN BRANCH,,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN: BANGLADESH BRANCH,,Unknown,entity,Al-Qaida,UN
AL-HARAMAIN FOUNDATION (PAKISTAN),,Unknown,entity,Al-Qaida,UN
AL-ITIHAAD AL-ISLAMIYA / AIAI,,Unknown,entity,Al-Qaida,UN
AL-QAIDA,"""The Base""",Unknown,entity,Al-Qaida,UN
ANSAR AL-ISLAM,Devotees of Islam,Unknown,entity,Al-Qaida,UN
ASBAT AL-ANSAR,,Unknown,entity,Al-Qaida,UN
ISLAMIC JIHAD GROUP,Jama’at al-Jihad,Unknown,entity,Al-Qaida,UN
JAM'YAH TA'AWUN AL-ISLAMIA,Society of Islamic Cooperation,Unknown,entity,Al-Qaida,UN
RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS (RSRSBCM),Riyadus-Salikhin Reconnaissance and Sabotage Battalion,Unknown,entity,Al-Qaida,UN
UMMAH TAMEER E-NAU (UTN),,Unknown,entity,Al-Qaida,UN
ISLAMIC INTERNATIONAL BRIGADE (IIB),The Islamic Peacekeeping Brigade,Unknown,entity,Al-Qaida,UN
ISLAMIC MOVEMENT OF UZBEKISTAN,IMU,Unknown,entity,Al-Qaida,UN
JAISH-I-MOHAMMED,Army of Mohammed,Unknown,entity,Al-Qaida,UN
AL-QAIDA IN IRAQ,AQI,Unknown,entity,Al-Qaida,UN
JEMAAH ISLAMIYAH,Jema’ah Islamiyah,Unknown,entity,Al-Qaida,UN
MOROCCAN ISLAMIC COMBATANT GROUP,Groupe Islamique Combattant Marocain,Unknown,entity,Al-Qaida,UN
RABITA TRUST,,Unknown,entity,Al-Qaida,UN
REVIVAL OF ISLAMIC HERITAGE SOCIETY,Revival of Islamic Society Heritage on the African Continent,Unknown,entity,Al-Qaida,UN
THE ORGANIZATION OF AL-QAIDA IN THE ISLAMIC MAGHREB,AQIM,Unknown,entity,Al-Qaida,UN
TUNISIAN COMBATANT GROUP,Groupe Combattant Tunisien,Unknown,entity,Al-Qaida,UN
ISLAMIC ARMY OF ADEN,,Unknown,entity,Al-Qaida,UN
LASHKAR I JHANGVI (LJ),,Unknown,entity,Al-Qaida,UN
LIBYAN ISLAMIC FIGHTING GROUP,LIFG,Unknown,entity,Al-Qaida,UN
SPECIAL PURPOSE ISLAMIC REGIMENT (SPIR),The Islamic Special Purpose Regiment,Unknown,entity,Al-Qaida,UN
TAIBAH INTERNATIONAL-BOSNIA OFFICES,Taibah International Aid Agency,Unknown,entity,Al-Qaida,UN
WAFA HUMANITARIAN ORGANIZATION,Al Wafa,Unknown,entity,Al-Qaida,UN
AL-QAIDA IN THE ARABIAN PENINSULA (AQAP),Al-Qaida of Jihad Organization in the Arabian Peninsula,Unknown,entity,Al-Qaida,UN
HARAKAT-UL JIHAD ISLAMI,HUJI,Unknown,entity,Al-Qaida,UN
EMARAT KAVKAZ,,Unknown,entity,Al-Qaida,UN
TEHRIK-E TALIBAN PAKISTAN (TTP),Tehrik-I-Taliban Pakistan,Unknown,entity,Al-Qaida,UN
JEMMAH ANSHORUT TAUHID (JAT),Jemaah Anshorut Tauhid,Unknown,entity,Al-Qaida,UN
HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,Haji Khairullah-Haji Sattar Sarafi,Unknown,entity,Taliban,UN
ROSHAN MONEY EXCHANGE,Roshan Sarafi,Unknown,entity,Taliban,UN
HAQQANI NETWORK (HQN),,Unknown,entity,Taliban,UN
RAHAT LTD.,Rahat Trading Company,Unknown,entity,Taliban,UN
MOUVEMENT POUR L’UNIFICATION ET LE JIHAD EN AFRIQUE DE L’OUEST (MUJAO),,Unknown,entity,Al-Qaida,UN
ANSAR EDDINE,Ansar Dine,Unknown,entity,Al-Qaida,UN
MUHAMMAD JAMAL NETWORK (MJN),Muhammad Jamal Group,Unknown,entity,Al-Qaida,UN
KOREA MINING DEVELOPMENT TRADING CORPORATION,CHANGGWANG SINYONG CORPORATION,Unknown,entity,DPRK,UN
KOREA RYONBONG GENERAL CORPORATION,KOREA YONBONG GENERAL CORPORATION,Unknown,entity,DPRK,UN
TANCHON COMMERCIAL BANK,CHANGGWANG CREDIT BANK,Unknown,entity,DPRK,UN
NAMCHONGANG TRADING CORPORATION,NCG,Unknown,entity,DPRK,UN
HONG KONG ELECTRONICS,HONG KONG ELECTRONICS KISH CO.,Unknown,entity,DPRK,UN
KOREA HYOKSIN TRADING CORPORATION,KOREA HYOKSIN EXPORT AND IMPORT CORPORATION,Unknown,entity,DPRK,UN
KOREAN TANGUN TRADING CORPORATION,Kuryonggang Trading Corporation,Unknown,entity,DPRK,UN
AMROGGANG DEVELOPMENT BANKING CORPORATION,AMROGGANG Development Bank,Unknown,entity,DPRK,UN
GREEN PINE ASSOCIATED CORPORATION,CHO'NGSONG UNITED TRADING COMPANY,Unknown,entity,DPRK,UN
KOREA HEUNGJIN TRADING COMPANY,Hunjin TRADING Co.,Unknown,entity,DPRK,UN
KOREAN COMMITTEE FOR SPACE TECHNOLOGY,DPRK Committee for Space Technology,Unknown,entity,DPRK,UN
BANK OF EAST LAND,Dongbang BANK,Unknown,entity,DPRK,UN
